"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)","pH, water, unfiltered, field, standard units (Maximum)","pH, water, unfiltered, field, standard units (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Maximum)","Dissolved oxygen, water, unfiltered, milligrams per liter (Mean)","Dissolved oxygen, water, unfiltered, milligrams per liter (Minimum)","Temperature, water, degrees Celsius (Mean)","Temperature, water, degrees Celsius (Minimum)","Temperature, water, degrees Celsius (Maximum)"
0.0034307992202729045,0.9230769230769231,0.0030844793713163065,0.003203125,0.5789473684210527,0.8902439024390244,0.6212121212121212,0.5905511811023623,0.5375,0.5064102564102565,0.5465116279069768
0.00709551656920078,0.9102564102564102,0.0069548133595284875,0.0069921875,0.5263157894736842,0.878048780487805,0.5530303030303031,0.49606299212598426,0.534375,0.5032051282051282,0.5406976744186047
0.002300194931773879,0.9102564102564102,0.0022593320235756386,0.00228515625,0.5789473684210527,0.878048780487805,0.6287878787878789,0.5984251968503937,0.53125,0.5032051282051282,0.5348837209302325
0.0022417153996101362,0.8974358974358975,0.002200392927308448,0.00220703125,0.5789473684210527,0.8658536585365854,0.6212121212121212,0.5984251968503937,0.534375,0.5064102564102565,0.5436046511627907
0.0026510721247563354,0.9358974358974359,0.002554027504911591,0.002578125,0.5855263157894738,0.902439024390244,0.6439393939393939,0.6299212598425197,0.534375,0.5128205128205129,0.5406976744186047
0.005146198830409357,0.9615384615384616,0.004931237721021611,0.00498046875,0.6447368421052633,0.926829268292683,0.6515151515151515,0.5984251968503937,0.528125,0.5,0.5377906976744187
0.00253411306042885,0.9102564102564102,0.0024950884086444008,0.00251953125,0.5921052631578948,0.878048780487805,0.6439393939393939,0.6299212598425197,0.540625,0.5096153846153847,0.5377906976744187
0.002319688109161793,0.9102564102564102,0.002043222003929273,0.0021875,0.6052631578947368,0.8658536585365854,0.6666666666666667,0.6614173228346457,0.503125,0.483974358974359,0.5145348837209303
0.0012280701754385965,0.9487179487179488,0.0011984282907662083,0.0012109375,0.5657894736842105,0.9146341463414634,0.6439393939393939,0.6535433070866142,0.7125,0.6891025641025641,0.6947674418604651
0.0013255360623781677,0.9102564102564102,0.001237721021611002,0.00126953125,0.5065789473684211,0.878048780487805,0.5757575757575758,0.5826771653543308,0.73125,0.7115384615384616,0.7093023255813954
0.003996101364522417,0.8974358974358975,0.001925343811394892,0.0020703125,0.5131578947368421,0.853658536585366,0.5606060606060607,0.5275590551181103,0.70625,0.7115384615384616,0.6744186046511628
0.1968810916179337,0.8974358974358975,0.002357563850687623,0.059375,0.4736842105263158,0.8658536585365854,0.4090909090909091,0.2204724409448819,0.715625,0.7211538461538461,0.6831395348837209
0.13001949317738792,0.8717948717948718,0.004931237721021611,0.0431640625,0.45394736842105265,0.853658536585366,0.4166666666666667,0.28346456692913385,0.703125,0.6858974358974359,0.6715116279069768
0.2046783625730994,0.8846153846153847,0.04950884086444008,0.1267578125,0.38815789473684215,0.853658536585366,0.31818181818181823,0.25984251968503935,0.725,0.7307692307692308,0.6860465116279071
0.5107212475633528,0.8846153846153847,0.12436149312377211,0.275390625,0.3486842105263158,0.878048780487805,0.32575757575757575,0.2519685039370079,0.728125,0.7339743589743589,0.6831395348837209
0.10409356725146199,0.8717948717948718,0.00524557956777996,0.022265625,0.44078947368421056,0.8414634146341464,0.4696969696969697,0.40944881889763785,0.68125,0.6698717948717948,0.6656976744186046
0.2300194931773879,0.858974358974359,0.008978388998035363,0.0826171875,0.4210526315789474,0.8414634146341464,0.4318181818181819,0.3622047244094488,0.69375,0.6826923076923077,0.6686046511627908
0.4249512670565302,0.8846153846153847,0.062475442043222,0.232421875,0.4013157894736842,0.8658536585365854,0.40151515151515155,0.35433070866141736,0.70625,0.6955128205128205,0.6715116279069768
0.7797270955165692,0.9230769230769231,0.6070726915520629,0.650390625,0.4473684210526316,0.902439024390244,0.4318181818181819,0.3622047244094488,0.696875,0.6987179487179488,0.6744186046511628
0.004678362573099415,0.858974358974359,0.004636542239685658,0.0046484375,0.6447368421052633,0.8170731707317074,0.7196969696969697,0.7244094488188976,0.4625,0.4230769230769231,0.47093023255813954
0.003703703703703704,0.9102564102564102,0.0036149312377210217,0.003671875,0.5526315789473685,0.8658536585365854,0.6060606060606061,0.5748031496062992,0.48125,0.44871794871794873,0.48837209302325585
0.0038791423001949318,0.8846153846153847,0.003713163064833006,0.00380859375,0.5526315789473685,0.853658536585366,0.5833333333333334,0.5590551181102362,0.490625,0.44230769230769235,0.5174418604651163
0.0017153996101364523,0.8717948717948718,0.0017092337917485264,0.00171875,0.631578947368421,0.8414634146341464,0.7045454545454546,0.7086614173228347,0.45,0.4166666666666667,0.4534883720930233
0.0020857699805068228,0.858974358974359,0.002082514734774067,0.0020703125,0.5986842105263158,0.8170731707317074,0.6666666666666667,0.6692913385826772,0.459375,0.4134615384615385,0.4796511627906977
0.0019298245614035089,0.8717948717948718,0.001925343811394892,0.0019140625,0.618421052631579,0.8414634146341464,0.6893939393939394,0.6929133858267718,0.45625,0.4198717948717949,0.47383720930232565
0.002884990253411306,0.9230769230769231,0.002888015717092338,0.00287109375,0.5921052631578948,0.878048780487805,0.6515151515151515,0.6456692913385826,0.5,0.44871794871794873,0.5203488372093023
0.0026705653021442495,0.8717948717948718,0.0025736738703339883,0.00259765625,0.6052631578947368,0.8414634146341464,0.6666666666666667,0.6692913385826772,0.471875,0.4326923076923077,0.4825581395348838
0.002007797270955166,0.9358974358974359,0.0019646365422396855,0.0019921875,0.6447368421052633,0.902439024390244,0.7121212121212122,0.7007874015748032,0.4875,0.44230769230769235,0.502906976744186
0.0016569200779727095,0.9230769230769231,0.001650294695481336,0.001640625,0.6052631578947368,0.878048780487805,0.6893939393939394,0.7007874015748032,0.484375,0.46794871794871795,0.4767441860465116
0.0023391812865497076,0.8846153846153847,0.0022986247544204324,0.0023046875,0.6052631578947368,0.853658536585366,0.6666666666666667,0.6614173228346457,0.45625,0.4230769230769231,0.46220930232558144
0.0015204678362573099,0.8846153846153847,0.0014931237721021611,0.00150390625,0.5263157894736842,0.853658536585366,0.5757575757575758,0.5748031496062992,0.621875,0.6025641025641026,0.6133720930232559
0.0014035087719298245,0.8974358974358975,0.0012966601178781925,0.00134765625,0.5723684210526315,0.853658536585366,0.6515151515151515,0.6535433070866142,0.503125,0.48717948717948717,0.48837209302325585
0.0011111111111111111,0.8461538461538461,0.0010412573673870334,0.0010546875,0.5394736842105263,0.8048780487804879,0.6060606060606061,0.6141732283464567,0.509375,0.4935897435897436,0.502906976744186
0.003138401559454191,0.9358974358974359,0.002789783889980354,0.0030078125,0.6052631578947368,0.902439024390244,0.6590909090909091,0.6535433070866142,0.49375,0.45833333333333337,0.5116279069767442
0.001851851851851852,0.8717948717948718,0.0018271119842829078,0.00181640625,0.5986842105263158,0.8292682926829269,0.6515151515151515,0.6535433070866142,0.459375,0.4134615384615385,0.48546511627906974
0.0021442495126705653,0.9102564102564102,0.0021218074656188606,0.00212890625,0.625,0.878048780487805,0.7045454545454546,0.7086614173228347,0.44375,0.4166666666666667,0.4476744186046512
0.00253411306042885,0.9102564102564102,0.0025147347740667974,0.00251953125,0.611842105263158,0.8658536585365854,0.6742424242424243,0.6771653543307087,0.478125,0.4391025641025641,0.497093023255814
0.003489278752436647,0.9358974358974359,0.003202357563850688,0.00330078125,0.611842105263158,0.8902439024390244,0.6666666666666667,0.6456692913385826,0.496875,0.4519230769230769,0.5232558139534884
0.007387914230019493,0.9230769230769231,0.007151277013752456,0.00728515625,0.5328947368421053,0.878048780487805,0.5681818181818182,0.5275590551181103,0.49375,0.4326923076923077,0.5290697674418605
0.0023391812865497076,0.9230769230769231,0.0022986247544204324,0.0023046875,0.611842105263158,0.878048780487805,0.6666666666666667,0.6535433070866142,0.496875,0.44871794871794873,0.5174418604651163
0.0022612085769980507,0.9102564102564102,0.002200392927308448,0.0022265625,0.611842105263158,0.8658536585365854,0.6666666666666667,0.6614173228346457,0.4875,0.4519230769230769,0.497093023255814
0.0027290448343079924,0.9487179487179488,0.002593320235756385,0.00263671875,0.625,0.9146341463414634,0.6818181818181819,0.6771653543307087,0.490625,0.4519230769230769,0.49418604651162795
0.005146198830409357,0.9743589743589743,0.004911591355599214,0.00501953125,0.7039473684210527,0.926829268292683,0.6969696969696969,0.6299212598425197,0.490625,0.4262820512820513,0.5348837209302325
0.0025730994152046785,0.9230769230769231,0.002475442043222004,0.00251953125,0.631578947368421,0.8902439024390244,0.6818181818181819,0.6692913385826772,0.496875,0.45833333333333337,0.5087209302325582
0.0024366471734892786,0.9102564102564102,0.0020039292730844793,0.00216796875,0.618421052631579,0.8658536585365854,0.7045454545454546,0.7244094488188976,0.45625,0.44551282051282054,0.44476744186046513
0.0012085769980506823,0.9230769230769231,0.0011787819253438114,0.00119140625,0.5789473684210527,0.8902439024390244,0.6515151515151515,0.6535433070866142,0.6625,0.6634615384615384,0.6279069767441862
0.001345029239766082,0.8974358974358975,0.0012966601178781925,0.001328125,0.5131578947368421,0.8658536585365854,0.5833333333333334,0.5905511811023623,0.684375,0.6666666666666667,0.6656976744186046
0.003996101364522417,0.8974358974358975,0.0018860510805500982,0.00203125,0.5131578947368421,0.853658536585366,0.5757575757575758,0.5354330708661418,0.6875,0.6923076923076924,0.6569767441860466
0.20272904483430798,0.8974358974358975,0.002220039292730845,0.05,0.48684210526315796,0.8658536585365854,0.42424242424242425,0.2204724409448819,0.7,0.7051282051282052,0.6715116279069768
0.11345029239766082,0.8717948717948718,0.003241650294695481,0.0375,0.4736842105263158,0.853658536585366,0.4318181818181819,0.28346456692913385,0.690625,0.6666666666666667,0.6627906976744187
0.20077972709551656,0.8846153846153847,0.031630648330058936,0.1189453125,0.4210526315789474,0.853658536585366,0.31818181818181823,0.2440944881889764,0.709375,0.7147435897435898,0.6744186046511628
0.4775828460038986,0.8846153846153847,0.10275049115913557,0.25390625,0.32894736842105265,0.8658536585365854,0.30303030303030304,0.25984251968503935,0.715625,0.7243589743589745,0.6744186046511628
0.09980506822612085,0.858974358974359,0.00593320235756385,0.022265625,0.45394736842105265,0.8292682926829269,0.4772727272727273,0.42519685039370086,0.671875,0.6474358974358975,0.6598837209302326
0.21052631578947367,0.858974358974359,0.010412573673870334,0.08046875,0.4144736842105263,0.8414634146341464,0.42424242424242425,0.33070866141732286,0.6875,0.6826923076923077,0.6627906976744187
0.41130604288499023,0.8846153846153847,0.05893909626719057,0.220703125,0.4013157894736842,0.8658536585365854,0.3787878787878788,0.30708661417322836,0.7,0.6858974358974359,0.6686046511627908
0.7660818713450293,0.9230769230769231,0.630648330058939,0.666015625,0.4473684210526316,0.902439024390244,0.4318181818181819,0.35433070866141736,0.696875,0.6858974358974359,0.7063953488372093
0.004639376218323586,0.8461538461538461,0.004616895874263261,0.00462890625,0.6447368421052633,0.8048780487804879,0.7045454545454546,0.7007874015748032,0.5,0.44551282051282054,0.5261627906976745
0.003723196881091618,0.9102564102564102,0.003673870333988212,0.00369140625,0.5526315789473685,0.8658536585365854,0.6060606060606061,0.5748031496062992,0.5125,0.46153846153846156,0.5406976744186047
0.0038401559454191033,0.8717948717948718,0.003713163064833006,0.00376953125,0.5394736842105263,0.8414634146341464,0.5833333333333334,0.5433070866141733,0.525,0.44230769230769235,0.5784883720930233
0.0017153996101364523,0.8717948717948718,0.0017092337917485264,0.00169921875,0.625,0.8414634146341464,0.6893939393939394,0.6771653543307087,0.478125,0.4326923076923077,0.497093023255814
0.002105263157894737,0.858974358974359,0.0020628683693516697,0.0020703125,0.5986842105263158,0.8170731707317074,0.6515151515151515,0.6456692913385826,0.4875,0.4262820512820513,0.5232558139534884
0.001949317738791423,0.8717948717948718,0.001925343811394892,0.00193359375,0.6052631578947368,0.8292682926829269,0.6742424242424243,0.6614173228346457,0.484375,0.4358974358974359,0.5174418604651163
0.0029239766081871343,0.9230769230769231,0.0029076620825147347,0.00291015625,0.5921052631578948,0.878048780487805,0.6439393939393939,0.6141732283464567,0.528125,0.4551282051282051,0.5755813953488372
0.002612085769980507,0.8717948717948718,0.002220039292730845,0.0025,0.6052631578947368,0.8414634146341464,0.6590909090909091,0.6299212598425197,0.503125,0.44871794871794873,0.5232558139534884
0.002007797270955166,0.9358974358974359,0.0020039292730844793,0.0019921875,0.638157894736842,0.902439024390244,0.6969696969696969,0.6614173228346457,0.521875,0.45833333333333337,0.555232558139535
0.0016569200779727095,0.9102564102564102,0.001650294695481336,0.00166015625,0.6052631578947368,0.878048780487805,0.6818181818181819,0.6929133858267718,0.496875,0.46474358974358976,0.5058139534883721
0.002300194931773879,0.8974358974358975,0.0022789783889980353,0.00228515625,0.5986842105263158,0.853658536585366,0.6590909090909091,0.6456692913385826,0.484375,0.44230769230769235,0.5
0.0015399610136452241,0.8846153846153847,0.001512770137524558,0.0015234375,0.5263157894736842,0.853658536585366,0.5681818181818182,0.5354330708661418,0.625,0.5897435897435898,0.6482558139534884
0.0013060428849902535,0.8974358974358975,0.0012966601178781925,0.0012890625,0.5855263157894738,0.853658536585366,0.6666666666666667,0.6771653543307087,0.503125,0.47115384615384615,0.5058139534883721
0.0010916179337231969,0.8461538461538461,0.0010609037328094303,0.00107421875,0.5328947368421053,0.8048780487804879,0.5984848484848485,0.6062992125984252,0.534375,0.5064102564102565,0.5436046511627907
0.003157894736842105,0.9358974358974359,0.0029862475442043223,0.003046875,0.5986842105263158,0.8902439024390244,0.6439393939393939,0.6299212598425197,0.525,0.4775641025641026,0.561046511627907
0.001851851851851852,0.8717948717948718,0.0018271119842829078,0.00185546875,0.5855263157894738,0.8292682926829269,0.6363636363636365,0.6141732283464567,0.49375,0.4391025641025641,0.5406976744186047
0.0021442495126705653,0.9102564102564102,0.0021414538310412573,0.0021484375,0.625,0.878048780487805,0.6969696969696969,0.6850393700787402,0.46875,0.4262820512820513,0.49127906976744184
0.0025925925925925925,0.9102564102564102,0.002554027504911591,0.002578125,0.6052631578947368,0.8658536585365854,0.6590909090909091,0.6377952755905512,0.5125,0.44871794871794873,0.5494186046511628
0.0035282651072124755,0.9358974358974359,0.0034577603143418466,0.0034765625,0.618421052631579,0.8902439024390244,0.6590909090909091,0.6141732283464567,0.528125,0.45833333333333337,0.5784883720930233
0.007387914230019493,0.9230769230769231,0.007151277013752456,0.00724609375,0.5328947368421053,0.878048780487805,0.5454545454545455,0.48031496062992124,0.528125,0.44551282051282054,0.5755813953488372
0.002300194931773879,0.9230769230769231,0.0022789783889980353,0.00228515625,0.6052631578947368,0.878048780487805,0.6515151515151515,0.6220472440944883,0.534375,0.46794871794871795,0.5784883720930233
0.0022807017543859647,0.9102564102564102,0.0022396856581532415,0.00224609375,0.5986842105263158,0.8658536585365854,0.6515151515151515,0.6220472440944883,0.521875,0.46474358974358976,0.555232558139535
0.0027485380116959064,0.9358974358974359,0.0027111984282907663,0.00271484375,0.618421052631579,0.902439024390244,0.6742424242424243,0.6535433070866142,0.51875,0.46474358974358976,0.5406976744186047
0.0060818713450292395,0.9743589743589743,0.0048330058939096265,0.0055078125,0.6907894736842105,0.9390243902439025,0.6742424242424243,0.5984251968503937,0.53125,0.44551282051282054,0.5988372093023256
0.0025730994152046785,0.9230769230769231,0.0025147347740667974,0.0025390625,0.625,0.878048780487805,0.6666666666666667,0.6456692913385826,0.53125,0.4775641025641026,0.5581395348837209
0.0027485380116959064,0.8974358974358975,0.0018271119842829078,0.0021484375,0.625,0.8658536585365854,0.6969696969696969,0.6929133858267718,0.475,0.4551282051282051,0.4825581395348838
0.001189083820662768,0.9102564102564102,0.0011787819253438114,0.001171875,0.5723684210526315,0.878048780487805,0.6363636363636365,0.6456692913385826,0.671875,0.6442307692307693,0.6773255813953489
0.0013645224171539962,0.8974358974358975,0.0013163064833005894,0.001328125,0.5131578947368421,0.8658536585365854,0.5757575757575758,0.5905511811023623,0.69375,0.6538461538461539,0.7034883720930233
0.0032553606237816766,0.8974358974358975,0.0018271119842829078,0.00197265625,0.5197368421052632,0.853658536585366,0.5757575757575758,0.5669291338582677,0.68125,0.6762820512820513,0.6453488372093024
0.20272904483430798,0.8974358974358975,0.0021218074656188606,0.039453125,0.48684210526315796,0.8658536585365854,0.446969696969697,0.20472440944881892,0.696875,0.6923076923076924,0.6656976744186046
0.11403508771929824,0.8717948717948718,0.002789783889980354,0.0279296875,0.4736842105263158,0.853658536585366,0.4545454545454546,0.28346456692913385,0.69375,0.6698717948717948,0.6686046511627908
0.19434697855750488,0.8846153846153847,0.028290766208251474,0.104296875,0.4276315789473684,0.853658536585366,0.33333333333333337,0.1968503937007874,0.70625,0.7051282051282052,0.6656976744186046
0.4697855750487329,0.8846153846153847,0.08369351669941061,0.23046875,0.32894736842105265,0.8658536585365854,0.30303030303030304,0.2519685039370079,0.7125,0.7147435897435898,0.6715116279069768
0.1037037037037037,0.858974358974359,0.005088408644400786,0.018203125,0.45394736842105265,0.8292682926829269,0.49242424242424243,0.4566929133858268,0.68125,0.6602564102564104,0.6744186046511628
0.2046783625730994,0.858974358974359,0.008585461689587426,0.06796875,0.4276315789473684,0.8292682926829269,0.4318181818181819,0.33070866141732286,0.696875,0.6826923076923077,0.6802325581395349
0.41130604288499023,0.8846153846153847,0.043025540275049116,0.201171875,0.4144736842105263,0.8658536585365854,0.3787878787878788,0.3228346456692913,0.70625,0.6955128205128205,0.6802325581395349
0.7543859649122807,0.9230769230769231,0.6424361493123772,0.671875,0.46052631578947373,0.902439024390244,0.4318181818181819,0.35433070866141736,0.715625,0.6987179487179488,0.7412790697674418
0.004736842105263158,0.8461538461538461,0.004675834970530452,0.0046875,0.611842105263158,0.8048780487804879,0.6742424242424243,0.6692913385826772,0.559375,0.5160256410256411,0.5813953488372093
0.003723196881091618,0.9102564102564102,0.003673870333988212,0.00369140625,0.5131578947368421,0.8658536585365854,0.5606060606060607,0.5511811023622047,0.58125,0.5384615384615385,0.6017441860465116
0.0038401559454191033,0.8717948717948718,0.0037328094302554026,0.0037890625,0.5131578947368421,0.8414634146341464,0.5378787878787878,0.5118110236220472,0.59375,0.5256410256410257,0.6395348837209303
0.0017348927875243665,0.8717948717948718,0.0017092337917485264,0.00171875,0.5921052631578948,0.8414634146341464,0.6590909090909091,0.6535433070866142,0.5375,0.5,0.5465116279069768
0.0020857699805068228,0.858974358974359,0.0020628683693516697,0.0020703125,0.5657894736842105,0.8170731707317074,0.6212121212121212,0.6141732283464567,0.55,0.5,0.5813953488372093
0.001949317738791423,0.8717948717948718,0.001925343811394892,0.00193359375,0.5723684210526315,0.8414634146341464,0.6363636363636365,0.6377952755905512,0.546875,0.5064102564102565,0.5755813953488372
0.002943469785575049,0.9230769230769231,0.002927308447937132,0.0029296875,0.5592105263157895,0.878048780487805,0.6060606060606061,0.5826771653543308,0.59375,0.5320512820512822,0.6395348837209303
0.0022417153996101362,0.8846153846153847,0.0021611001964636544,0.00220703125,0.5723684210526315,0.8414634146341464,0.6212121212121212,0.6141732283464567,0.56875,0.5256410256410257,0.5843023255813954
0.0020467836257309943,0.9358974358974359,0.0020235756385068764,0.00203125,0.6052631578947368,0.902439024390244,0.6666666666666667,0.6377952755905512,0.590625,0.5352564102564102,0.6104651162790697
0.0016764132553606238,0.9102564102564102,0.001650294695481336,0.00166015625,0.5855263157894738,0.8658536585365854,0.6590909090909091,0.6614173228346457,0.553125,0.5256410256410257,0.563953488372093
0.002319688109161793,0.8846153846153847,0.0022986247544204324,0.0023046875,0.5657894736842105,0.853658536585366,0.6287878787878789,0.6141732283464567,0.546875,0.5192307692307693,0.555232558139535
0.0015399610136452241,0.8846153846153847,0.001532416502946955,0.00154296875,0.493421052631579,0.8414634146341464,0.5378787878787878,0.5196850393700787,0.678125,0.6538461538461539,0.6802325581395349
0.0013255360623781677,0.8974358974358975,0.0012966601178781925,0.00130859375,0.5723684210526315,0.853658536585366,0.6439393939393939,0.6456692913385826,0.55,0.5160256410256411,0.563953488372093
0.0010916179337231969,0.8461538461538461,0.0010609037328094303,0.00107421875,0.5131578947368421,0.8170731707317074,0.5757575757575758,0.5905511811023623,0.584375,0.5673076923076923,0.5872093023255814
0.0030214424951267057,0.9358974358974359,0.002966601178781925,0.00298828125,0.5723684210526315,0.8902439024390244,0.6136363636363636,0.5905511811023623,0.59375,0.5480769230769231,0.6279069767441862
0.0018713450292397662,0.8717948717948718,0.0018664047151277013,0.001875,0.5460526315789475,0.8414634146341464,0.5984848484848485,0.5748031496062992,0.5625,0.5128205128205129,0.6017441860465116
0.0022222222222222222,0.9102564102564102,0.0021611001964636544,0.0021875,0.5921052631578948,0.878048780487805,0.6590909090909091,0.6535433070866142,0.534375,0.5032051282051282,0.5494186046511628
0.002631578947368421,0.9102564102564102,0.002593320235756385,0.0026171875,0.5789473684210527,0.8658536585365854,0.6287878787878789,0.6062992125984252,0.578125,0.5256410256410257,0.6162790697674418
0.00354775828460039,0.9358974358974359,0.00343811394891945,0.0034765625,0.6052631578947368,0.8902439024390244,0.6287878787878789,0.5905511811023623,0.59375,0.5320512820512822,0.6424418604651163
0.007290448343079922,0.9230769230769231,0.007111984282907662,0.00720703125,0.5131578947368421,0.8902439024390244,0.5151515151515151,0.48031496062992124,0.59375,0.5192307692307693,0.6308139534883721
0.002319688109161793,0.9102564102564102,0.002318271119842829,0.0023046875,0.5855263157894738,0.878048780487805,0.6212121212121212,0.5984251968503937,0.590625,0.5320512820512822,0.6337209302325582
0.0022612085769980507,0.9102564102564102,0.0022593320235756386,0.002265625,0.5723684210526315,0.8658536585365854,0.6136363636363636,0.5984251968503937,0.584375,0.5352564102564102,0.6162790697674418
0.0027485380116959064,0.9358974358974359,0.002730844793713163,0.002734375,0.5921052631578948,0.902439024390244,0.6439393939393939,0.6299212598425197,0.584375,0.5384615384615385,0.6046511627906977
0.006276803118908382,0.9743589743589743,0.006011787819253438,0.0061328125,0.6776315789473685,0.951219512195122,0.6439393939393939,0.5669291338582677,0.603125,0.5288461538461539,0.6627906976744187
0.0025925925925925925,0.9230769230769231,0.0025343811394891945,0.00255859375,0.5921052631578948,0.878048780487805,0.6363636363636365,0.6220472440944883,0.596875,0.5576923076923077,0.622093023255814
0.003157894736842105,0.8974358974358975,0.002612966601178782,0.002890625,0.5789473684210527,0.8658536585365854,0.6439393939393939,0.6220472440944883,0.553125,0.5128205128205129,0.5813953488372093
0.0012085769980506823,0.9102564102564102,0.0011591355599214145,0.001171875,0.5657894736842105,0.878048780487805,0.6363636363636365,0.6377952755905512,0.703125,0.6698717948717948,0.7093023255813954
0.0013840155945419104,0.9102564102564102,0.0013163064833005894,0.00134765625,0.5131578947368421,0.878048780487805,0.5681818181818182,0.5748031496062992,0.73125,0.6858974358974359,0.75
0.002768031189083821,0.8974358974358975,0.001925343811394892,0.00201171875,0.5263157894736842,0.853658536585366,0.5757575757575758,0.5669291338582677,0.69375,0.6955128205128205,0.6598837209302326
0.18362573099415205,0.8974358974358975,0.0021021611001964635,0.0375,0.48684210526315796,0.8658536585365854,0.446969696969697,0.2283464566929134,0.703125,0.7019230769230769,0.6656976744186046
0.09649122807017543,0.8717948717948718,0.0038899803536345777,0.026171875,0.46052631578947373,0.853658536585366,0.446969696969697,0.31496062992125984,0.703125,0.6923076923076924,0.6802325581395349
0.1875243664717349,0.8846153846153847,0.02848722986247544,0.098828125,0.4144736842105263,0.853658536585366,0.33333333333333337,0.2204724409448819,0.709375,0.7115384615384616,0.6686046511627908
0.44834307992202727,0.8974358974358975,0.0962671905697446,0.224609375,0.3157894736842105,0.8658536585365854,0.3106060606060606,0.2755905511811024,0.715625,0.717948717948718,0.6802325581395349
0.0810916179337232,0.858974358974359,0.004656188605108055,0.01646484375,0.4473684210526316,0.8292682926829269,0.4848484848484849,0.4330708661417323,0.703125,0.6923076923076924,0.6802325581395349
0.19161793372319688,0.858974358974359,0.00819253438113949,0.062109375,0.4342105263157895,0.8414634146341464,0.4393939393939394,0.3228346456692913,0.71875,0.7051282051282052,0.6947674418604651
0.3996101364522417,0.8717948717948718,0.049901768172888016,0.197265625,0.4078947368421053,0.8658536585365854,0.37121212121212127,0.3228346456692913,0.721875,0.7211538461538461,0.7005813953488372
0.7543859649122807,0.9230769230769231,0.650294695481336,0.67578125,0.46052631578947373,0.902439024390244,0.42424242424242425,0.33070866141732286,0.74375,0.717948717948718,0.7877906976744187
0.004697855750487329,0.8461538461538461,0.004675834970530452,0.00466796875,0.5986842105263158,0.8048780487804879,0.6666666666666667,0.6771653543307087,0.575,0.5480769230769231,0.5726744186046512
0.0037426900584795323,0.9102564102564102,0.003713163064833006,0.0037109375,0.5,0.8658536585365854,0.5530303030303031,0.5590551181102362,0.603125,0.5705128205128206,0.5930232558139534
0.0038401559454191033,0.8717948717948718,0.0037917485265225935,0.00380859375,0.5263157894736842,0.8414634146341464,0.5378787878787878,0.5118110236220472,0.609375,0.5576923076923077,0.625
0.0017153996101364523,0.8717948717948718,0.0017092337917485264,0.00171875,0.5855263157894738,0.8414634146341464,0.6515151515151515,0.6614173228346457,0.55,0.5256410256410257,0.5406976744186047
0.002105263157894737,0.8461538461538461,0.0020628683693516697,0.0020703125,0.5526315789473685,0.8170731707317074,0.6136363636363636,0.6141732283464567,0.56875,0.5320512820512822,0.5813953488372093
0.001949317738791423,0.8717948717948718,0.0019449901768172888,0.001953125,0.5657894736842105,0.8292682926829269,0.6287878787878789,0.6377952755905512,0.5625,0.5352564102564102,0.5726744186046512
0.002943469785575049,0.9230769230769231,0.0029469548133595285,0.00294921875,0.5460526315789475,0.878048780487805,0.5984848484848485,0.5826771653543308,0.61875,0.5705128205128206,0.6279069767441862
0.0022222222222222222,0.8846153846153847,0.002180746561886051,0.0021875,0.5723684210526315,0.8414634146341464,0.6212121212121212,0.6220472440944883,0.5875,0.5576923076923077,0.5872093023255814
0.0020467836257309943,0.9358974358974359,0.002043222003929273,0.00205078125,0.6052631578947368,0.902439024390244,0.6590909090909091,0.6456692913385826,0.60625,0.5673076923076923,0.6046511627906977
0.001695906432748538,0.9102564102564102,0.0016895874263261298,0.0016796875,0.5723684210526315,0.878048780487805,0.6439393939393939,0.6614173228346457,0.58125,0.5576923076923077,0.5784883720930233
0.002319688109161793,0.8846153846153847,0.002318271119842829,0.0023046875,0.5657894736842105,0.853658536585366,0.6212121212121212,0.5984251968503937,0.5625,0.5352564102564102,0.5581395348837209
0.0015399610136452241,0.8846153846153847,0.001532416502946955,0.00154296875,0.48026315789473684,0.8414634146341464,0.5227272727272728,0.5118110236220472,0.696875,0.6762820512820513,0.6802325581395349
0.0013255360623781677,0.8974358974358975,0.0012966601178781925,0.00130859375,0.5460526315789475,0.853658536585366,0.6212121212121212,0.6377952755905512,0.5875,0.5608974358974359,0.5843023255813954
0.0011111111111111111,0.8461538461538461,0.0010805500982318272,0.00109375,0.5065789473684211,0.8048780487804879,0.5681818181818182,0.5748031496062992,0.59375,0.5801282051282052,0.5813953488372093
0.0030994152046783627,0.9358974358974359,0.003025540275049116,0.003046875,0.5657894736842105,0.8902439024390244,0.5984848484848485,0.5905511811023623,0.621875,0.592948717948718,0.6279069767441862
0.0018908382066276804,0.8717948717948718,0.0018860510805500982,0.001875,0.5394736842105263,0.8292682926829269,0.5833333333333334,0.5669291338582677,0.58125,0.5448717948717949,0.5959302325581396
0.0022612085769980507,0.9102564102564102,0.0022396856581532415,0.00224609375,0.5789473684210527,0.878048780487805,0.6515151515151515,0.6535433070866142,0.553125,0.5320512820512822,0.5523255813953488
0.002631578947368421,0.8974358974358975,0.0026326129666011788,0.00263671875,0.5723684210526315,0.8658536585365854,0.6136363636363636,0.6062992125984252,0.603125,0.5673076923076923,0.625
